motion,mIntv,soa,i1,i2,i3,i4,i5,i6,resp,rt,sub,Am,Gm
2,3,170,11,17,14,17,11,14,1,0.0411906754197844,1,14,13.7823480810476
1,3,80,14,17,11,17,11,14,1,0.386040026930459,1,14,13.7823480810476
1,2,50,14,5,5,23,14,23,0,0.000131897144456161,1,14,11.7203871786732
1,1,200,28,28,7,14,7,14,1,0.0514679798225188,1,16.3333333333333,14
2,1,140,28,7,14,14,7,28,1,0.640259961791344,1,16.3333333333333,14
2,1,110,7,14,28,28,7,14,0,0.374837829755052,1,16.3333333333333,14
2,2,140,5,14,23,14,23,5,1,0.243543927779683,1,14,11.7203871786732
1,3,50,14,14,11,17,17,11,0,0.0104015662864185,1,14,13.7823480810476
2,3,110,14,17,17,11,14,11,1,0.541299641835394,1,14,13.7823480810476
1,2,140,14,5,23,23,14,5,1,0.230017073987256,1,14,11.7203871786732
1,2,50,14,14,23,5,5,23,0,0.0328476970498741,1,14,11.7203871786732
2,1,50,7,28,28,14,7,14,0,0.081759917362433,1,16.3333333333333,14
1,2,230,5,23,14,14,23,5,1,0.0485818026472771,1,14,11.7203871786732
2,1,110,28,7,14,7,14,28,0,0.239398229683502,1,16.3333333333333,14
2,3,110,14,11,11,17,14,17,0,0.0541826963499261,1,14,13.7823480810476
2,1,170,14,28,28,7,7,14,1,0.0910017286223592,1,16.3333333333333,14
1,2,110,23,14,5,5,23,14,1,0.455904600089525,1,14,11.7203871786732
2,2,170,23,5,5,23,14,14,1,0.00865133611114288,1,14,11.7203871786732
1,2,140,23,14,14,5,5,23,1,0.0515259829871866,1,14,11.7203871786732
1,2,80,5,5,14,23,14,23,0,0.000122893477055186,1,14,11.7203871786732
2,3,140,17,14,11,14,11,17,1,0.0693060600888202,1,14,13.7823480810476
2,3,170,11,14,11,17,17,14,1,0.000122656637358887,1,14,13.7823480810476
2,3,200,11,14,17,14,11,17,1,0.000128844542814477,1,14,13.7823480810476
2,2,230,5,14,23,14,5,23,1,0.000124652857266483,1,14,11.7203871786732
1,1,80,7,28,14,28,14,7,0,0.000122453631774988,1,16.3333333333333,14
1,2,50,23,5,5,14,23,14,0,0.00014263011598814,1,14,11.7203871786732
1,3,110,14,17,11,17,14,11,0,0.000123562642329489,1,14,13.7823480810476
2,3,50,14,11,17,17,14,11,0,0.00014133313743514,1,14,13.7823480810476
1,2,170,14,23,23,14,5,5,1,0.396336075501495,1,14,11.7203871786732
2,3,230,14,17,11,17,14,11,1,0.000136949724037549,1,14,13.7823480810476
2,2,110,14,14,23,5,23,5,0,0.0179540753169931,1,14,11.7203871786732
1,2,230,23,5,14,14,23,5,1,0.144790511716565,1,14,11.7203871786732
1,2,110,5,23,14,23,14,5,0,0.000155949528561905,1,14,11.7203871786732
2,3,50,11,17,17,14,14,11,0,0.116640285300491,1,14,13.7823480810476
2,2,110,23,23,14,5,5,14,0,0.193434640793384,1,14,11.7203871786732
2,3,200,17,11,14,14,11,17,1,0.216292425230677,1,14,13.7823480810476
2,3,80,11,17,14,14,11,17,0,0.000130288137370371,1,14,13.7823480810476
2,1,200,7,28,7,14,14,28,1,0.000159596107550897,1,16.3333333333333,14
1,1,80,7,28,28,14,7,14,0,0.0445355884930905,1,16.3333333333333,14
1,2,170,5,14,5,14,23,23,1,0.0853553203487536,1,14,11.7203871786732
1,3,200,14,17,14,11,11,17,1,0.000131509929815365,1,14,13.7823480810476
2,3,200,17,11,17,14,11,14,1,0.000139389548166946,1,14,13.7823480810476
2,2,140,5,14,5,23,14,23,1,0.000135126434543054,1,14,11.7203871786732
2,2,80,23,5,23,14,5,14,0,0.114895852058908,1,14,11.7203871786732
2,2,230,5,23,23,5,14,14,1,0.000132442251015163,1,14,11.7203871786732
2,3,170,17,14,11,17,14,11,1,0.00013860760100215,1,14,13.7823480810476
1,2,80,5,14,14,23,23,5,0,0.00146621053045237,1,14,11.7203871786732
1,1,170,14,7,28,7,14,28,1,0.000139731650051544,1,16.3333333333333,14
2,1,140,28,7,14,14,28,7,0,0.0512188357606647,1,16.3333333333333,14
2,2,110,14,23,5,14,5,23,0,0.0960798645264731,1,14,11.7203871786732
2,3,230,14,14,11,11,17,17,1,0.0888432733081572,1,14,13.7823480810476
1,1,230,14,7,7,28,14,28,1,0.0636712945524778,1,16.3333333333333,14
1,1,200,28,14,28,7,14,7,1,0.262392655577969,1,16.3333333333333,14
1,2,50,23,14,23,5,5,14,0,0.000167174977832474,1,14,11.7203871786732
2,1,200,28,7,14,28,7,14,1,0.0241159858233004,1,16.3333333333333,14
1,2,140,14,5,23,23,14,5,1,0.251047877158271,1,14,11.7203871786732
2,3,200,14,11,17,14,17,11,1,0.045750448218314,1,14,13.7823480810476
2,3,50,17,11,17,11,14,14,0,0.000146017299812229,1,14,13.7823480810476
2,3,50,14,11,17,14,17,11,0,0.000151806713802216,1,14,13.7823480810476
2,2,170,23,5,23,14,14,5,1,0.126374392265461,1,14,11.7203871786732
2,3,170,14,11,17,14,17,11,1,0.000151972125422617,1,14,13.7823480810476
1,3,80,11,17,11,14,17,14,0,0.000144141379678331,1,14,13.7823480810476
1,1,80,14,7,28,14,7,28,0,0.000149077418427623,1,16.3333333333333,14
1,2,170,5,5,23,14,14,23,1,0.0379285472126867,1,14,11.7203871786732
1,1,200,7,14,14,28,7,28,1,0.000155216454004403,1,16.3333333333333,14
1,1,110,7,14,28,7,28,14,0,0.433547949611238,1,16.3333333333333,14
1,1,50,14,28,14,7,28,7,0,0.00013693468645215,1,16.3333333333333,14
2,3,230,17,14,17,14,11,11,1,0.0170277239130883,1,14,13.7823480810476
2,3,170,17,14,11,11,14,17,1,0.037860017840103,1,14,13.7823480810476
2,2,50,5,23,14,23,5,14,0,0.000137186562824354,1,14,11.7203871786732
1,2,230,14,14,23,23,5,5,1,0.0376873015657111,1,14,11.7203871786732
2,1,50,28,14,7,14,28,7,0,0.148443120883712,1,16.3333333333333,14
1,3,140,11,17,17,11,14,14,1,0.0172957587583369,1,14,13.7823480810476
2,2,230,23,23,14,5,5,14,1,0.000133761786855757,1,14,11.7203871786732
2,3,230,17,14,17,14,11,11,1,0.000139554960696842,1,14,13.7823480810476
2,1,50,28,14,7,14,7,28,0,0.133771887847615,1,16.3333333333333,14
1,3,200,17,14,11,11,17,14,1,0.03854660102661,1,14,13.7823480810476
2,3,50,17,14,17,11,14,11,0,0.000140227885822242,1,14,13.7823480810476
1,1,200,7,14,14,28,28,7,1,0.0645961309346603,1,16.3333333333333,14
1,1,140,7,14,28,14,28,7,0,0.791389002505639,1,16.3333333333333,14
1,3,140,11,14,17,11,17,14,1,0.000167208811944874,1,14,13.7823480810476
2,3,110,11,17,14,11,17,14,0,0.270942545359503,1,14,13.7823480810476
2,1,170,14,14,7,7,28,28,1,0.000141633886414638,1,16.3333333333333,14
2,3,200,17,14,14,17,11,11,1,0.0804913739775657,1,14,13.7823480810476
1,1,200,14,7,28,14,28,7,1,0.000166941897987272,1,16.3333333333333,14
2,1,230,14,7,7,28,28,14,1,0.022107848518317,1,16.3333333333333,14
1,3,230,14,14,11,11,17,17,1,0.00101914744482201,1,14,13.7823480810476
1,3,170,14,17,17,11,11,14,1,0.0499039770611489,1,14,13.7823480810476
1,3,80,14,11,17,17,14,11,0,0.000167742640769575,1,14,13.7823480810476
1,3,140,14,14,17,11,11,17,1,0.0537460842851942,1,14,13.7823480810476
1,3,50,17,11,11,14,17,14,0,0.000142468464218837,1,14,13.7823480810476
1,2,50,23,14,14,23,5,5,0,0.000135603872877255,1,14,11.7203871786732
1,1,170,28,14,7,14,7,28,1,0.076409081246311,1,16.3333333333333,14
1,2,200,5,23,14,5,23,14,1,0.0673030392717919,1,14,11.7203871786732
1,2,200,23,5,14,5,14,23,1,0.0941897072134452,1,14,11.7203871786732
2,2,80,23,14,5,5,23,14,0,0.0710357002490127,1,14,11.7203871786732
1,3,110,11,17,14,17,11,14,0,0.297917577058797,1,14,13.7823480810476
2,2,170,14,23,5,5,23,14,1,0.0146782517604152,1,14,11.7203871786732
2,1,200,7,7,28,14,14,28,1,0.0695448207980007,1,16.3333333333333,14
2,1,200,14,7,14,28,7,28,1,0.0743128846934269,1,16.3333333333333,14
2,3,80,11,14,14,17,17,11,0,0.00014366394134413,1,14,13.7823480810476
2,1,200,28,28,7,7,14,14,1,0.000157423198288598,1,16.3333333333333,14
2,3,170,11,14,17,11,14,17,1,0.1127748662866,1,14,13.7823480810476
2,2,110,5,14,23,5,23,14,0,0.000190005570402718,1,14,11.7203871786732
2,3,50,14,11,11,14,17,17,0,0.0265073635609951,1,14,13.7823480810476
1,1,140,7,28,14,28,14,7,0,0.563361449471813,1,16.3333333333333,14
2,3,80,14,14,17,11,11,17,0,0.0359498532143334,1,14,13.7823480810476
1,1,200,14,28,7,28,14,7,1,0.000136532434225956,1,16.3333333333333,14
2,3,200,11,17,14,14,17,11,1,0.0456209345084062,1,14,13.7823480810476
1,2,140,14,5,23,14,23,5,0,0.114404387173636,1,14,11.7203871786732
1,3,230,14,11,17,17,14,11,1,0.000141280505886243,1,14,13.7823480810476
1,3,230,17,11,14,11,17,14,1,0.0121768187609632,1,14,13.7823480810476
1,2,200,14,23,14,5,23,5,1,0.269068636001975,1,14,11.7203871786732
1,3,170,11,14,17,17,14,11,1,0.03379523620697,1,14,13.7823480810476
1,3,140,11,14,17,11,17,14,0,0.948687983718628,1,14,13.7823480810476
1,2,170,23,5,14,14,23,5,1,0.000161908114932885,1,14,11.7203871786732
1,1,140,14,7,14,7,28,28,1,0.000144306791298732,1,16.3333333333333,14
2,1,140,7,28,7,14,14,28,1,0.0507643968103366,1,16.3333333333333,14
1,2,230,14,14,5,5,23,23,1,0.0576229806256379,1,14,11.7203871786732
2,2,230,14,14,5,23,5,23,1,0.00250224502087804,1,14,11.7203871786732
2,2,170,5,14,5,23,14,23,1,0.000142765454256732,1,14,11.7203871786732
1,3,50,14,17,17,11,14,11,0,0.000134318172058556,1,14,13.7823480810476
2,3,50,17,14,14,11,17,11,0,0.000142991015309235,1,14,13.7823480810476
1,2,230,23,14,14,23,5,5,1,0.000136645215206954,1,14,11.7203871786732
1,1,200,14,7,7,28,28,14,1,0.000144833101330732,1,16.3333333333333,14
2,3,110,17,11,11,14,17,14,0,0.017994225280745,1,14,13.7823480810476
1,3,200,14,14,17,17,11,11,1,0.000144727839142433,1,14,13.7823480810476
1,3,170,14,17,11,14,11,17,1,0.000136351985020156,1,14,13.7823480810476
1,2,200,14,14,5,23,5,23,1,0.000142784249874239,1,14,11.7203871786732
2,2,230,14,14,23,23,5,5,1,0.0175028957328323,1,14,11.7203871786732
1,3,110,11,14,17,17,11,14,0,0.220398029753596,1,14,13.7823480810476
1,2,80,14,23,14,23,5,5,0,0.00520711954413855,1,14,11.7203871786732
2,3,80,11,14,17,17,14,11,0,0.000170964412063768,1,14,13.7823480810476
1,2,80,5,23,14,14,5,23,0,0.000156208924636303,1,14,11.7203871786732
2,2,110,23,23,5,5,14,14,0,0.00200264488012181,1,14,11.7203871786732
2,1,230,7,7,14,14,28,28,1,0.0128561313449609,1,16.3333333333333,14
2,1,230,28,7,14,28,7,14,1,0.000154802924043906,1,16.3333333333333,14
2,2,170,14,14,23,5,5,23,1,0.000152840538248711,1,14,11.7203871786732
1,3,50,17,14,11,17,14,11,0,0.000155096154230705,1,14,13.7823480810476
1,3,140,11,17,17,14,11,14,1,0.0143940065545394,1,14,13.7823480810476
2,1,80,7,28,14,28,14,7,0,0.0112588996016711,1,16.3333333333333,14
2,2,170,14,23,5,23,5,14,0,0.448103909392557,1,14,11.7203871786732
2,2,110,14,23,5,14,23,5,0,0.0748107968820477,1,14,11.7203871786732
1,1,170,7,7,14,28,14,28,1,0.0156161594386504,1,16.3333333333333,14
1,2,170,14,5,23,23,5,14,1,0.0384815415418416,1,14,11.7203871786732
2,2,200,23,14,23,14,5,5,0,0.293353973472222,1,14,11.7203871786732
1,1,230,7,28,14,28,14,7,1,0.00205016694962978,1,16.3333333333333,14
2,1,140,7,14,28,7,14,28,0,0.41078939723775,1,16.3333333333333,14
1,2,110,5,23,14,23,14,5,0,0.32762516344701,1,14,11.7203871786732
2,2,110,5,5,23,14,23,14,0,0.330384518613755,1,14,11.7203871786732
1,1,50,14,28,14,7,28,7,0,0.125086728776296,1,16.3333333333333,14
2,2,170,5,23,5,14,14,23,1,0.00018042296233034,1,14,11.7203871786732
2,1,80,7,14,28,28,14,7,0,0.000153904436956509,1,16.3333333333333,14
1,2,80,14,23,5,5,23,14,0,0.000156096144564799,1,14,11.7203871786732
1,2,110,23,5,14,23,14,5,0,0.000153291662172705,1,14,11.7203871786732
2,2,140,5,14,23,14,5,23,1,0.000158945737894101,1,14,11.7203871786732
1,1,110,14,7,28,7,14,28,1,0.000154126239067409,1,16.3333333333333,14
2,2,80,14,23,14,23,5,5,0,0.000157167562065297,1,14,11.7203871786732
2,3,170,11,11,14,17,14,17,0,0.326331218067025,1,14,13.7823480810476
1,2,50,14,23,5,5,14,23,0,0.000158156272846099,1,14,11.7203871786732
1,1,80,28,28,7,14,14,7,0,0.00016509981105628,1,16.3333333333333,14
2,1,80,14,7,28,28,14,7,0,0.000162487055604288,1,16.3333333333333,14
2,1,80,14,28,7,14,7,28,0,0.190801801410544,2,16.3333333333333,14
1,1,80,14,14,7,28,7,28,0,0.0511857664287163,2,16.3333333333333,14
1,3,170,17,17,11,14,14,11,1,0.132075453856032,2,14,13.7823480810476
2,1,200,28,7,14,14,7,28,1,0.106834355306091,2,16.3333333333333,14
1,3,170,14,11,14,17,11,17,0,1.02162680448691,2,14,13.7823480810476
1,1,200,28,7,28,14,14,7,0,0.172082797911116,2,16.3333333333333,14
1,2,170,14,5,14,23,5,23,1,0.150855185848741,2,14,11.7203871786732
1,2,140,23,23,14,5,14,5,0,0.247636577080357,2,14,11.7203871786732
1,3,110,17,11,14,14,11,17,1,0.410414043553828,2,14,13.7823480810476
2,3,230,11,14,17,14,17,11,1,0.169106864909736,2,14,13.7823480810476
2,3,80,17,14,17,11,14,11,0,0.207960491654376,2,14,13.7823480810476
1,1,230,7,28,28,7,14,14,1,0.264684934245452,2,16.3333333333333,14
2,3,110,11,17,14,11,17,14,0,0.399527748766559,2,14,13.7823480810476
1,1,230,28,7,14,28,14,7,0,0.742222451162888,2,16.3333333333333,14
1,1,50,14,28,7,14,7,28,0,0.348761363822632,2,16.3333333333333,14
1,3,230,11,17,11,14,14,17,1,0.107523808287169,2,14,13.7823480810476
2,1,80,14,7,28,7,14,28,0,0.312386752060775,2,16.3333333333333,14
2,3,50,17,11,14,11,14,17,0,0.189128561126836,2,14,13.7823480810476
1,1,50,7,28,28,14,14,7,0,0.191925571762567,2,16.3333333333333,14
2,3,170,14,17,11,14,17,11,1,0.0628203517380825,2,14,13.7823480810476
1,3,140,11,17,17,14,14,11,1,0.0696275143195635,2,14,13.7823480810476
1,1,170,7,14,7,14,28,28,1,0.0584127841721056,2,16.3333333333333,14
2,3,80,14,11,11,14,17,17,0,0.331326015706964,2,14,13.7823480810476
1,3,230,11,14,11,14,17,17,1,0.456045946056747,2,14,13.7823480810476
1,2,50,5,14,23,23,5,14,0,0.502768702068352,2,14,11.7203871786732
2,1,80,28,28,7,7,14,14,0,0.21750993629621,2,16.3333333333333,14
1,3,200,11,14,17,11,14,17,1,0.0502845005535164,2,14,13.7823480810476
2,2,230,5,23,23,14,14,5,0,0.727118086218979,2,14,11.7203871786732
1,2,50,14,23,5,23,14,5,0,0.213738807398386,2,14,11.7203871786732
2,1,230,28,14,14,7,7,28,1,0.0305475936761468,2,16.3333333333333,14
2,1,200,28,7,14,14,28,7,0,0.465282477683104,2,16.3333333333333,14
2,1,170,7,14,14,7,28,28,1,0.441989732197726,2,16.3333333333333,14
2,3,110,14,17,14,17,11,11,1,0.212649104250431,2,14,13.7823480810476
2,1,50,28,28,14,7,7,14,0,0.0695200195486905,2,16.3333333333333,14
2,1,80,28,7,7,14,28,14,0,0.67039958339592,2,16.3333333333333,14
2,2,50,5,5,14,23,23,14,0,0.185111085972494,2,14,11.7203871786732
2,2,140,5,14,5,23,14,23,1,0.405958461607042,2,14,11.7203871786732
2,1,50,28,14,7,28,7,14,0,0.166642804609637,2,16.3333333333333,14
1,2,230,5,14,14,23,5,23,1,0.135365382564942,2,14,11.7203871786732
1,3,80,11,14,17,11,17,14,0,0.310264412653396,2,14,13.7823480810476
1,1,230,7,7,14,28,28,14,1,0.130889428716273,2,16.3333333333333,14
2,1,230,14,28,28,14,7,7,1,0.267685457136849,2,16.3333333333333,14
2,2,50,14,5,14,5,23,23,0,0.220422885196513,2,14,11.7203871786732
1,2,140,5,23,14,14,23,5,1,0.987202241254181,2,14,11.7203871786732
1,2,110,23,5,5,23,14,14,1,0.271863501524422,2,14,11.7203871786732
2,3,110,14,11,17,14,17,11,1,0.718461516588832,2,14,13.7823480810476
1,3,230,11,14,17,17,11,14,1,0.279078196128467,2,14,13.7823480810476
1,3,80,11,14,14,11,17,17,0,0.265901522877357,2,14,13.7823480810476
2,2,200,14,5,14,5,23,23,1,0.0866319397546249,2,14,11.7203871786732
2,3,170,11,14,17,11,17,14,1,0.933503313693564,2,14,13.7823480810476
1,2,50,5,23,5,14,14,23,0,0.136105327336281,2,14,11.7203871786732
1,2,110,14,14,23,5,23,5,0,0.348926549534099,2,14,11.7203871786732
2,3,140,17,14,11,14,11,17,1,0.163667574605824,2,14,13.7823480810476
1,2,110,14,5,23,14,5,23,0,0.308544804582198,2,14,11.7203871786732
1,1,230,28,14,14,7,28,7,1,0.409116565050226,2,16.3333333333333,14
1,2,80,23,23,5,14,14,5,0,0.301873519842502,2,14,11.7203871786732
1,1,170,7,7,28,28,14,14,1,0.210573189020124,2,16.3333333333333,14
2,2,50,23,5,14,14,5,23,0,0.289397547538556,2,14,11.7203871786732
2,3,80,11,14,17,14,17,11,1,0.330120160011575,2,14,13.7823480810476
1,1,140,28,28,14,7,7,14,1,0.440774711213635,2,16.3333333333333,14
1,1,200,7,14,28,7,14,28,1,0.121384949624826,2,16.3333333333333,14
1,1,140,14,7,28,28,14,7,1,0.526179273010712,2,16.3333333333333,14
2,3,230,11,17,11,14,14,17,1,0.196894751951731,2,14,13.7823480810476
2,1,80,28,7,7,28,14,14,0,0.303705682765667,2,16.3333333333333,14
1,3,200,11,14,14,11,17,17,1,0.0864041233203352,2,14,13.7823480810476
1,1,80,14,28,7,14,28,7,0,0.0632101772362148,2,16.3333333333333,14
1,3,140,11,11,17,17,14,14,1,0.178101147967936,2,14,13.7823480810476
1,3,200,11,14,17,11,14,17,1,0.838925163018757,2,14,13.7823480810476
1,3,140,11,14,17,11,14,17,1,0.349414745868216,2,14,13.7823480810476
2,3,230,11,14,11,17,17,14,1,0.746168622780715,2,14,13.7823480810476
2,3,200,14,11,17,17,11,14,1,0.300721652130505,2,14,13.7823480810476
1,3,110,14,14,17,17,11,11,0,0.153520732115794,2,14,13.7823480810476
1,1,80,7,28,14,14,28,7,0,0.144335211070029,2,16.3333333333333,14
1,3,170,14,17,14,17,11,11,0,0.827196439898216,2,14,13.7823480810476
1,2,200,23,14,23,5,5,14,1,0.497678373159943,2,14,11.7203871786732
1,1,140,28,14,7,28,7,14,1,1.03582167058539,2,16.3333333333333,14
2,1,170,7,28,7,14,28,14,1,0.584263227091924,2,16.3333333333333,14
1,1,200,14,7,28,14,28,7,0,0.510835151945685,2,16.3333333333333,14
2,1,140,28,28,7,14,14,7,1,0.403553573430599,2,16.3333333333333,14
2,3,110,17,11,14,14,17,11,1,0.262292929351588,2,14,13.7823480810476
2,2,80,23,14,23,14,5,5,0,0.37511521407805,2,14,11.7203871786732
2,2,170,23,14,23,5,14,5,0,0.449908187858,2,14,11.7203871786732
2,3,200,14,14,11,11,17,17,1,0.354582182745617,2,14,13.7823480810476
2,3,50,14,11,11,17,14,17,0,0.157359420240482,2,14,13.7823480810476
1,3,200,11,14,14,17,11,17,1,0.309180115445997,2,14,13.7823480810476
1,3,80,14,14,17,11,17,11,0,0.1619919133027,2,14,13.7823480810476
2,2,80,5,23,5,14,23,14,0,0.126776718022029,2,14,11.7203871786732
2,3,200,14,17,17,14,11,11,1,0.251571019534822,2,14,13.7823480810476
2,1,230,28,14,7,28,7,14,1,0.242304819141282,2,16.3333333333333,14
1,2,230,23,14,23,5,5,14,1,0.195037044264609,2,14,11.7203871786732
2,3,140,11,11,14,14,17,17,0,0.077912998796819,2,14,13.7823480810476
1,2,140,14,14,23,5,5,23,0,0.140707286981524,2,14,11.7203871786732
2,1,170,7,28,14,28,14,7,0,0.24946832647538,2,16.3333333333333,14
2,3,50,17,17,14,11,14,11,0,0.146265628289257,2,14,13.7823480810476
1,3,140,17,17,14,11,11,14,0,0.503078735423969,2,14,13.7823480810476
2,3,80,11,17,14,11,14,17,0,0.14175001708827,2,14,13.7823480810476
2,1,80,14,28,28,14,7,7,0,0.182534493376352,2,16.3333333333333,14
2,3,200,11,14,17,14,11,17,1,0.125368162089217,2,14,13.7823480810476
1,1,110,7,28,14,28,14,7,0,0.268144894464967,2,16.3333333333333,14
2,1,230,7,14,14,28,7,28,1,0.0507933920930554,2,16.3333333333333,14
1,2,230,5,23,23,14,5,14,1,0.0855716497380854,2,14,11.7203871786732
1,2,170,23,14,23,5,14,5,1,0.10042798423774,2,14,11.7203871786732
2,3,80,14,17,14,17,11,11,0,0.253314518256957,2,14,13.7823480810476
2,2,140,14,5,23,23,5,14,1,0.420077727235821,2,14,11.7203871786732
2,1,110,28,7,14,28,14,7,0,0.212771422126934,2,16.3333333333333,14
2,2,50,5,23,14,5,23,14,0,0.169627132233018,2,14,11.7203871786732
2,2,170,5,14,14,5,23,23,0,0.154432933931275,2,14,11.7203871786732
2,2,230,5,14,14,23,23,5,1,0.0372600432665422,2,14,11.7203871786732
1,2,200,14,14,5,5,23,23,1,0.12811284637246,2,14,11.7203871786732
2,2,140,14,14,23,5,5,23,0,0.244937553827185,2,14,11.7203871786732
2,3,110,17,14,11,11,17,14,0,0.77371044175743,2,14,13.7823480810476
1,1,50,14,7,28,14,28,7,0,0.262374529739645,2,16.3333333333333,14
1,2,200,14,5,14,23,23,5,1,0.241157376180581,2,14,11.7203871786732
1,3,80,11,17,14,14,11,17,0,0.205918609793116,2,14,13.7823480810476
1,2,200,23,23,14,5,14,5,1,0.142712567839226,2,14,11.7203871786732
1,1,110,28,7,14,7,14,28,0,0.399510790351542,2,16.3333333333333,14
1,3,110,17,14,11,14,17,11,1,1.00017976309255,2,14,13.7823480810476
2,2,110,5,23,14,23,14,5,0,0.334716510710678,2,14,11.7203871786732
2,1,50,7,28,14,7,28,14,0,0.299377986288619,2,16.3333333333333,14
1,3,50,11,11,14,14,17,17,0,0.244152147270597,2,14,13.7823480810476
1,1,50,7,14,7,28,14,28,0,0.322922822312648,2,16.3333333333333,14
1,2,230,23,23,14,5,5,14,1,0.0516953722440121,2,14,11.7203871786732
2,2,110,5,14,14,5,23,23,0,0.242502530724323,2,14,11.7203871786732
1,2,50,23,14,5,23,14,5,0,0.181340844281294,2,14,11.7203871786732
1,3,230,14,11,17,17,14,11,1,0.136067944388742,2,14,13.7823480810476
1,1,200,28,7,14,28,14,7,1,0.228888709313651,2,16.3333333333333,14
1,1,230,14,7,7,28,14,28,1,0.0909493619360546,2,16.3333333333333,14
1,1,200,7,28,14,28,14,7,1,0.0836727358478129,2,16.3333333333333,14
1,2,200,14,23,23,5,5,14,1,0.214550540662458,2,14,11.7203871786732
2,1,80,28,14,7,7,28,14,0,0.143313702478736,2,16.3333333333333,14
1,1,170,14,14,28,7,7,28,0,0.182107529288714,2,16.3333333333333,14
1,1,110,28,7,7,14,14,28,1,0.942877772005431,2,16.3333333333333,14
1,3,200,11,17,17,14,14,11,1,0.967406707358805,2,14,13.7823480810476
1,3,230,11,11,14,14,17,17,1,0.485957785266237,2,14,13.7823480810476
1,2,80,5,5,14,23,23,14,0,0.222667651501524,2,14,11.7203871786732
1,3,80,17,11,14,11,17,14,0,0.135515767727156,2,14,13.7823480810476
1,1,170,7,28,14,7,28,14,0,0.35627108071003,2,16.3333333333333,14
2,1,200,14,7,14,28,7,28,1,0.302898708835073,2,16.3333333333333,14
1,2,80,23,5,23,5,14,14,0,0.17762705670475,2,14,11.7203871786732
2,3,140,17,11,14,14,17,11,0,0.18448392537357,2,14,13.7823480810476
1,1,200,7,28,14,28,14,7,1,0.0591630897047253,2,16.3333333333333,14
2,3,140,11,14,11,14,17,17,0,0.59602016411236,2,14,13.7823480810476
2,3,140,17,14,11,17,14,11,1,0.308691317617104,2,14,13.7823480810476
2,1,200,28,14,14,28,7,7,1,1.34336613921914,2,16.3333333333333,14
2,2,80,23,5,23,5,14,14,0,0.347790478599109,2,14,11.7203871786732
2,1,50,7,28,14,14,7,28,0,0.280503646566558,2,16.3333333333333,14
1,3,230,11,14,11,14,17,17,1,0.153276239217575,2,14,13.7823480810476
1,2,50,14,23,5,5,14,23,0,0.164146240994796,2,14,11.7203871786732
1,2,80,5,14,14,5,23,23,0,0.107004383056847,2,14,11.7203871786732
2,2,140,14,5,5,14,23,23,1,0.181837690872271,2,14,11.7203871786732
2,1,170,28,7,28,14,14,7,0,0.846611881245735,2,16.3333333333333,14
1,1,200,14,14,28,7,28,7,1,0.417056178315761,2,16.3333333333333,14
2,3,50,11,14,11,17,17,14,0,0.235818242403184,2,14,13.7823480810476
2,1,230,28,7,14,7,28,14,1,0.0384974586813769,2,16.3333333333333,14
1,2,50,23,5,14,14,23,5,0,0.145487740427598,2,14,11.7203871786732
