motion,mIntv,position,soa,lenSeq,mi,resp,rt,lastIntv,sub
1,3,3,230,0,20,1,0.410643664474719,20,12
2,1,3,200,0,6,1,0.533351423083786,6,12
1,2,3,230,0,13,1,0.640070832592755,13,12
1,2,3,170,1,13,0,0.236556360131999,6,12
2,1,3,140,0,6,1,0.151310356317936,20,12
1,2,3,200,1,13,1,0.372175562535176,13,12
2,2,3,140,2,13,0,0.572879946617377,13,12
1,2,3,80,0,13,0,0.859605981804634,13,12
2,2,3,50,0,13,0,1.27024036821103,13,12
2,2,3,170,0,13,1,0.932678234747527,13,12
2,3,3,140,1,20,0,0.365400997251982,13,12
2,3,3,230,2,20,1,0.731862340911448,6,12
2,2,3,50,1,13,0,0.4845654584351,13,12
1,1,3,200,2,6,1,0.507358379926245,20,12
1,1,3,170,1,6,1,0.662175199587182,6,12
2,2,3,110,2,13,1,1.33332320884165,6,12
2,3,3,230,0,20,1,0.560059069254294,6,12
1,3,3,170,2,20,0,0.887053388538789,20,12
1,2,3,170,1,13,0,0.593529581618895,13,12
2,3,3,230,1,20,1,0.564146900589094,6,12
1,3,3,200,0,20,1,0.546652884102969,20,12
1,2,3,140,2,13,0,0.170026995187982,6,12
1,2,3,80,1,13,0,0.601423199272631,13,12
2,3,3,110,1,20,0,0.437834879222464,13,12
2,2,3,110,1,13,0,0.864579432612118,6,12
2,2,3,140,1,13,1,0.48704254487302,13,12
1,1,3,230,1,6,1,0.925869684966528,13,12
1,1,3,230,2,6,1,0.860466282073958,13,12
2,1,3,170,0,6,1,0.879230352626564,6,12
1,3,3,170,2,20,0,0.0222595039713269,13,12
2,3,3,50,2,20,0,0.246883185124261,13,12
2,1,3,230,1,6,0,1.40988472611434,13,12
2,1,3,110,1,6,0,0.65640974832877,13,12
2,2,3,230,2,13,1,0.212867398258368,13,12
2,3,3,200,0,20,0,1.27551172471976,6,12
2,1,3,200,2,6,0,0.363948701316531,13,12
2,1,3,200,1,6,0,1.43688266906793,6,12
1,3,3,80,0,20,0,1.35307994251616,13,12
2,1,3,80,1,6,0,0.437617829557894,6,12
1,2,3,230,1,13,1,0.100236347760074,13,12
2,2,3,50,0,13,0,0.665209733291704,20,12
2,1,3,110,2,6,0,0.290752517737474,6,12
1,2,3,80,1,13,1,0.97961069089979,20,12
2,1,3,140,1,6,0,0.344261865182943,6,12
1,1,3,80,0,6,1,1.267206214201,20,12
1,1,3,140,1,6,0,0.803668900630328,6,12
2,2,3,80,0,13,0,0.458343057511229,13,12
2,1,3,170,2,6,1,0.687150429590929,13,12
2,1,3,50,0,6,0,0.859987292381902,20,12
1,1,3,80,2,6,0,0.238718454635091,20,12
2,3,3,110,1,20,1,0.879865099588642,20,12
1,2,3,80,1,13,0,0.168351800043638,6,12
2,2,3,170,0,13,1,0.163182231617157,20,12
1,3,3,140,1,20,0,0.0927532470504957,20,12
2,3,3,170,0,20,1,0.0434113125593285,13,12
2,2,3,80,1,13,0,0.456312870979218,13,12
2,1,3,80,2,6,0,0.417173943623766,6,12
1,2,3,170,1,13,1,0.119803441169552,20,12
1,2,3,230,0,13,1,0.450714906152825,6,12
2,1,3,200,1,6,0,0.535581388839546,13,12
2,2,3,170,1,13,1,1.48222747775162,6,12
2,2,3,230,0,13,1,0.580475113464217,20,12
1,3,3,230,1,20,1,0.164933361813382,20,12
2,2,3,230,1,13,1,0.11571590682297,13,12
1,2,3,170,1,13,1,0.198436610572571,13,12
2,3,3,170,1,20,1,0.241048941572899,20,12
1,3,3,230,1,20,1,0.134166519254904,13,12
1,2,3,200,0,13,1,0.291004950376646,20,12
1,1,3,230,1,6,0,0.303873060176556,20,12
1,3,3,50,2,20,0,0.228421614195213,6,12
1,2,3,200,2,13,1,0.313130392270978,6,12
1,2,3,140,0,12,0,7.54433165814407,20,13
2,2,3,170,1,12,1,2.46165934778764,20,13
2,2,3,140,1,12,1,5.98563276715322,6,13
2,3,3,200,2,19,1,0.802236690886275,20,13
2,3,3,50,0,19,0,1.1647510997791,20,13
2,1,3,200,1,5,1,1.43329392489613,6,13
1,3,3,230,1,19,1,1.44031572739914,6,13
2,2,3,50,1,12,0,1.5206915722265,20,13
1,3,3,230,2,19,1,1.13864002816081,6,13
2,2,3,110,0,12,0,1.7572031622949,6,13
1,3,3,110,2,19,0,1.80913743352721,6,13
1,2,3,50,1,12,0,1.26535963418246,6,13
2,1,3,80,2,5,0,0.675914992960315,6,13
2,1,3,200,1,5,1,1.31873532179998,20,13
2,1,3,200,0,5,1,1.92379383603657,20,13
1,2,3,200,1,12,1,1.41447274234088,13,13
2,3,3,80,0,19,0,1.50872871321008,13,13
2,2,3,50,2,12,0,0.940940381196924,20,13
1,1,3,170,0,5,1,2.37964624338747,6,13
2,3,3,140,1,19,0,1.71340963691546,13,13
2,1,3,170,1,5,1,1.51114628918367,13,13
2,2,3,80,0,12,0,1.38824964593732,20,13
1,1,3,170,2,5,1,1.58525179115713,6,13
1,2,3,230,1,12,1,0.589427336946756,6,13
1,2,3,50,0,12,0,1.88214866098861,13,13
1,1,3,110,0,5,1,1.61851509582993,20,13
2,3,3,140,1,19,1,43.770057008107,13,13
2,2,3,230,1,12,1,0.218098559827922,20,13
1,3,3,230,2,19,1,0.40848419775466,20,13
2,3,3,200,0,19,1,1.90434032002304,6,13
1,1,3,80,2,5,0,1.23656080231376,20,13
2,2,3,170,0,12,1,1.22499179505394,6,13
1,2,3,50,1,12,0,1.37149431860234,6,13
2,2,3,170,0,12,1,0.636209483123821,20,13
1,3,3,170,2,19,1,0.000109043621705496,6,13
1,1,3,140,1,5,1,0.842520290563698,13,13
1,1,3,80,1,5,0,0.467289390096994,13,13
2,2,3,110,0,12,1,1.17206017655371,13,13
1,1,3,170,2,5,1,0.556669581756069,20,13
2,1,3,80,1,5,0,0.544618938223721,13,13
1,3,3,200,2,19,1,0.782962217535896,20,13
1,3,3,140,1,19,1,0.659431045371093,6,13
2,2,3,80,1,12,0,0.500044006232201,6,13
2,3,3,230,1,19,1,0.609169927956827,6,13
1,1,3,80,0,5,0,0.690262262991382,20,13
1,2,3,170,0,12,1,1.2330349632939,20,13
1,2,3,110,1,12,1,1.00941711801715,13,13
1,3,3,110,2,19,0,0.611671153161296,13,13
1,1,3,170,0,5,1,0.768521008940297,13,13
1,2,3,140,2,12,1,0.843350835601086,13,13
2,3,3,230,1,19,1,0.648372437150101,20,13
2,3,3,50,1,19,0,0.504873737199887,13,13
2,2,3,230,1,12,1,0.635502537899811,13,13
1,2,3,80,2,12,0,1.74815934607795,6,13
2,1,3,140,0,5,0,1.3746211104426,13,13
2,3,3,80,0,19,0,0.729301206749369,13,13
2,3,3,230,1,19,1,0.613679964046241,20,13
2,2,3,110,0,12,0,0.754326274418418,6,13
1,1,3,230,0,5,1,0.865092049665691,6,13
2,3,3,110,0,19,0,0.951532796543688,20,13
2,1,3,230,2,5,1,0.475831314677635,6,13
1,3,3,170,0,19,1,0.484409077114833,20,13
1,2,3,50,1,12,0,0.809885631433644,20,13
2,3,3,110,1,19,1,0.724312955393543,20,13
1,3,3,200,0,19,1,0.52350630579167,13,13
2,1,3,80,1,5,0,1.43436451176422,13,13
1,2,3,230,0,12,1,0.35146912755954,6,13
2,2,3,230,1,12,1,0.532235254131592,20,13
1,3,3,50,1,19,0,0.698097182197671,6,13
1,1,3,170,1,5,1,0.712824954545795,13,13
1,1,3,230,0,5,1,0.443695265274073,6,13
2,2,3,170,2,12,1,0.470372190060516,20,13
1,2,3,200,0,12,1,1.59488460308057,20,13
2,1,3,50,1,5,0,0.461324020518077,6,13
1,3,3,200,2,19,1,0.519692252668392,6,13
2,3,3,80,2,19,0,1.21410786113665,6,13
1,1,3,230,0,5,1,1.18913685663756,6,13
1,3,3,170,0,19,1,1.42543101358933,20,13
1,3,3,170,0,19,1,1.39365138412359,20,13
1,3,3,200,0,19,1,0.701936453020608,20,13
2,2,3,200,1,12,1,1.23457801738732,13,13
2,2,3,140,0,12,1,1.12703683715881,6,13
2,1,3,170,1,5,1,1.94159674679759,20,13
1,3,3,50,0,19,0,1.13970065276044,13,13
1,1,3,80,0,5,0,0.912343520252762,20,13
2,2,3,170,1,12,1,1.2348763629343,6,13
1,2,3,110,1,12,0,1.62366033376202,20,13
1,3,3,50,1,19,0,0.631702025946652,13,13
2,2,3,140,1,12,1,0.512301113109061,13,13
1,2,3,110,1,12,1,0.656971218097169,20,13
2,1,3,50,1,5,0,0.4247923094008,20,13
1,1,3,230,1,5,1,0.361612278369648,13,13
1,3,3,50,0,19,0,1.01478036424669,20,13
2,1,3,140,1,5,1,0.454404100080865,6,13
1,1,3,200,1,5,1,0.89525164112456,20,13
1,2,3,170,1,12,1,0.789769631994204,20,13
1,1,3,200,2,5,1,1.08570104885803,20,13
2,2,3,110,1,12,0,1.40904922249865,13,13
1,2,3,110,1,12,0,1.65536817473549,20,13
2,2,3,110,1,12,1,0.829693304260218,6,13
1,2,3,80,1,12,0,0.912208807807474,20,13
2,1,3,200,0,5,1,0.822963418819199,6,13
1,3,3,170,2,19,1,0.747207638651162,13,13
2,3,3,50,1,19,0,0.589688953670702,6,13
2,1,3,80,0,5,0,0.862643335020039,13,13
1,3,3,80,0,19,1,0.641080251125459,13,13
2,3,3,140,1,19,0,0.955499610736297,20,13
1,2,3,170,2,12,1,1.20992316646516,20,13
1,2,3,230,2,12,1,0.570244223250484,13,13
2,2,3,80,1,12,0,1.50684055857164,20,13
2,1,3,80,1,5,0,1.71336639314541,13,13
1,1,3,230,1,5,1,0.598579531380892,6,13
1,3,3,230,2,19,1,0.724829170141675,6,13
1,3,3,80,1,19,0,0.367258280131864,13,13
2,3,3,140,0,19,1,0.741844693169696,20,13
1,2,3,200,1,12,1,0.759314728780737,6,13
1,3,3,170,2,19,1,0.323655165684613,6,13
1,3,3,50,2,19,0,0.000113851827336475,20,13
1,1,3,50,2,5,0,0.532576050223724,20,13
1,3,3,140,1,19,0,0.843778758322514,20,13
2,1,3,80,1,5,0,0.942551629847003,6,13
2,2,3,230,0,12,1,0.423156861834286,20,13
1,2,3,230,1,12,1,0.651885625964496,6,13
2,1,3,50,1,5,0,0.674733185807781,6,13
1,2,3,170,2,12,1,0.967374395770094,20,13
1,2,3,170,1,12,1,1.15779163477055,20,13
1,3,3,110,0,19,1,1.38404821841141,6,13
1,1,3,80,0,5,0,1.69459219867167,6,13
2,1,3,170,2,5,1,0.995712970772729,13,13
1,2,3,110,1,12,1,1.47217199491388,6,13
2,3,3,50,2,19,0,0.86681462010165,13,13
1,3,3,110,2,19,0,1.57682351915901,20,13
2,3,3,110,2,19,1,0.719463145753252,13,13
2,2,3,230,2,12,1,0.442013010075243,6,13
2,1,3,110,0,5,0,0.683030797939864,13,13
1,2,3,200,1,12,1,0.485602181104696,13,13
1,3,3,140,1,19,1,0.702125521864218,13,13
2,1,3,170,2,5,1,0.764803371792368,6,13
2,2,3,110,1,12,0,1.5513592319312,6,13
2,3,3,50,2,19,0,0.275438877459237,20,13
1,1,3,50,1,5,0,0.390426046124048,13,13
2,1,3,50,1,5,0,0.000114716476673493,13,13
1,2,3,170,1,12,1,0.558304822559876,20,13
2,2,3,200,1,12,1,0.491014520648605,6,13
1,3,3,140,1,19,1,0.527469450862554,13,13
1,2,3,80,1,12,0,0.642199506501129,20,13
2,1,3,50,1,5,0,0.393022995584033,20,13
1,3,3,80,0,19,0,0.73970571864993,6,13
2,2,3,200,2,12,1,0.384251780904378,13,13
2,2,3,140,1,12,1,0.56155643600141,6,13
1,1,3,230,0,5,1,0.591842322728553,6,13
2,3,3,140,2,19,1,0.280589156676797,13,13
1,3,3,110,1,19,1,0.841163170018262,20,13
1,1,3,50,1,5,0,0.4618115514495,6,13
2,2,3,50,1,12,0,0.794564946138053,6,13
1,3,3,170,1,19,1,0.610886160135124,13,13
1,2,3,230,0,12,1,0.429547488754906,13,13
2,2,3,200,1,12,1,0.66624836570918,13,13
1,1,3,110,1,5,0,0.148500312026954,13,13
2,2,3,230,2,12,1,0.000117096142275841,6,13
1,3,3,170,1,19,1,0.543903684843826,6,13
2,1,3,230,0,5,1,0.0827547559147206,20,13
2,1,3,170,2,5,1,0.207756460607925,6,13
2,2,3,80,0,12,0,0.627493688738468,13,13
2,2,3,110,0,12,0,1.1641878819155,13,13
2,1,3,80,2,5,0,0.448988775615362,6,13
1,1,3,110,2,5,0,0.427366052412253,13,13
1,1,3,80,1,5,0,0.704771621030886,20,13
1,3,3,110,0,19,0,0.807266983019872,13,13
2,1,3,200,0,5,1,0.6785495058175,13,13
1,3,3,170,0,19,1,0.497090520293568,20,13
2,1,3,110,0,5,0,1.25595959351267,13,13
2,2,3,50,1,12,0,0.504317729764807,6,13
1,1,3,230,1,5,1,0.549647422114504,13,13
2,1,3,50,1,5,0,0.768936567168566,20,13
1,2,3,50,2,12,0,0.591488974177992,13,13
1,2,3,230,1,12,1,0.488136172780287,20,13
1,2,3,140,0,12,1,0.470906859442039,6,13
1,1,3,200,1,5,1,0.499820400267708,6,13
1,1,3,170,1,5,1,0.490700265545456,20,13
2,1,3,200,0,5,0,0.937619719827126,20,13
1,1,3,110,1,5,1,0.652295150441205,20,13
2,3,3,170,0,19,1,0.342959822832199,6,13
1,3,3,140,1,19,1,0.393408170770272,13,13
2,1,3,170,1,5,0,0.656798874588276,20,13
1,3,3,200,2,19,1,0.433990412981075,6,13
1,2,3,80,0,12,0,0.442871265258873,13,13
1,2,3,170,1,12,1,0.741585110252345,20,13
2,3,3,80,0,19,0,0.673347238587667,6,13
1,1,3,200,0,5,1,0.458151597722463,20,13
2,3,3,200,0,19,1,0.390718534607004,6,13
2,2,3,230,1,12,1,0.211402719032776,20,13
1,1,3,110,1,5,0,0.678328294554376,6,13
2,1,3,230,1,5,1,0.349804086410586,6,13
1,2,3,140,1,12,1,0.376560070266351,6,13
2,1,3,230,2,5,1,0.237915728766893,6,13
2,1,3,200,0,5,1,0.185571929298021,13,13
1,1,3,170,0,5,1,0.397450085438322,13,13
2,3,3,170,1,19,1,0.392716992249916,20,13
1,1,3,50,2,5,0,0.839687848081667,13,13
2,2,3,170,0,12,1,0.586373540347267,6,13
1,2,3,140,1,12,0,0.519028757980777,20,13
2,1,3,140,0,5,0,0.820787629012557,6,13
2,3,3,80,1,19,0,0.321161891497468,6,13
1,3,3,80,0,19,0,0.698464996719849,20,13
1,1,3,230,2,5,1,0.305284601032326,13,13
2,3,3,140,0,19,1,0.607848675343121,20,13
2,1,3,140,0,5,0,0.800734707660013,6,13
2,2,3,230,1,12,1,0.66919758854965,6,13
1,3,3,110,1,19,0,0.808149339380179,20,13
1,2,3,200,1,12,1,0.602673761124606,6,13
2,2,3,140,1,12,1,0.673310754125851,13,13
2,3,3,140,2,19,1,0.665585953713162,20,13
2,3,3,230,1,19,1,0.642031674207828,6,13
2,3,3,50,1,19,0,0.740564492623889,20,13
1,1,3,230,1,5,1,0.531322187667683,13,13
1,1,3,200,0,5,1,0.516264829599095,20,13
1,2,3,110,1,12,0,0.750937162854825,20,13
2,3,3,80,0,19,0,1.01540608877622,13,13
1,2,3,140,1,12,0,0.837883462974787,13,13
1,1,3,110,1,5,0,0.443400088857743,20,13
1,2,3,110,0,12,0,0.652235933206612,20,13
2,1,3,50,2,5,0,0.649059799934548,20,13
1,2,3,200,2,12,1,0.169577042692254,20,13
1,2,3,110,2,12,0,0.890942154925142,6,13
1,2,3,230,2,12,1,0.248313774589406,13,13
2,2,3,110,0,12,0,1.0431803105912,20,13
2,2,3,80,2,12,0,0.415669592008271,20,13
2,2,3,140,1,12,0,0.382388283824184,20,13
2,2,3,140,1,12,0,0.525192113573212,6,13
1,3,3,230,1,19,0,0.425639083539863,13,13
1,1,3,140,0,5,0,0.390580942501401,13,13
2,1,3,230,1,5,0,0.6615142762912,13,13
1,1,3,170,1,5,1,0.486314934520124,13,13
1,2,3,80,1,12,0,0.405075319544267,13,13
2,2,3,110,2,12,0,0.379792774194357,20,13
2,3,3,140,2,19,0,0.652607097306827,6,13
1,3,3,200,1,19,0,0.354985053176279,20,13
1,1,3,140,2,5,1,1.00592721835528,13,13
2,1,3,110,1,5,0,0.678651417958463,20,13
1,1,3,200,1,5,1,0.633402754576309,13,13
1,2,3,140,0,12,0,0.668188715122596,13,13
2,2,3,230,1,12,1,0.422773205425983,13,13
2,3,3,140,2,19,1,0.649188083894842,13,13
2,2,3,200,1,12,1,0.615880242237836,6,13
2,3,3,140,1,19,1,0.746279316756045,6,13
2,3,3,170,0,19,1,0.363523643218286,20,13
1,3,3,200,1,19,1,0.414063200436431,13,13
1,1,3,140,2,5,0,0.551004756940529,13,13
1,3,3,200,0,19,1,0.3615161405869,6,13
1,3,3,50,1,19,0,0.886568244794034,13,13
1,1,3,170,0,5,1,0.531381017688545,6,13
1,3,3,80,1,19,1,1.02582830719984,13,13
1,1,3,110,1,5,1,0.608552816092924,6,13
2,1,3,170,1,5,0,0.389387199424164,6,13
1,1,3,80,2,5,0,0.896872788136534,13,13
1,1,3,140,0,5,0,1.26565788950211,6,13
1,1,3,200,1,5,1,0.782193769393416,20,13
2,3,3,200,1,19,1,0.800511409959654,13,13
2,3,3,200,1,19,1,0.868874723517365,6,13
1,1,3,50,1,5,0,0.583743113902528,6,13
1,3,3,50,1,19,0,0.67624140955013,20,13
2,3,3,50,0,19,0,0.777580215923081,20,13
2,3,3,170,1,19,0,0.513273295307954,20,13
2,1,3,140,2,5,0,0.52018304295234,6,13
2,1,3,140,2,5,0,0.697001640783128,13,13
1,3,3,230,2,19,1,1.08394082855921,13,13
1,3,3,110,0,19,1,1.31836336072047,20,13
2,1,3,230,1,5,0,0.806953934668854,20,13
1,1,3,140,0,5,0,1.01773783885255,20,13
1,2,3,80,2,12,0,1.37620757371769,13,13
1,1,3,140,2,5,0,1.01666684973679,20,13
1,2,3,80,0,12,0,1.04730942707647,6,13
1,3,3,80,1,19,0,0.777606234363702,20,13
2,1,3,140,0,5,0,0.766912741451961,6,13
1,2,3,110,0,12,0,1.13049556055194,20,13
1,3,3,80,1,19,0,0.553572921082377,20,13
2,2,3,50,0,12,0,0.508350302456165,20,13
1,2,3,200,1,12,1,0.569030194734296,6,13
2,3,3,230,1,19,1,0.556348428250203,6,13
2,1,3,110,1,5,0,0.571634775669736,13,13
1,1,3,200,1,5,1,0.748586939344023,13,13
2,2,3,50,1,12,0,0.963220760822878,6,13
2,2,3,170,1,12,1,0.525739598569999,6,13
2,2,3,200,1,12,1,0.626358888463074,20,13
2,2,3,140,1,12,1,0.259455577162953,13,13
2,3,3,80,2,19,0,0.452055406625732,20,13
1,1,3,50,1,5,0,0.508926959986638,20,13
2,3,3,200,1,19,1,0.295393525721011,20,13
2,2,3,170,1,12,1,0.326524652773514,6,13
2,2,3,80,1,12,0,0.383311026847878,6,13
2,1,3,50,1,5,0,0.596936467376509,20,13
2,3,3,170,1,19,1,0.628184754481481,6,13
2,2,3,50,1,12,0,0.744901858142839,6,13
2,1,3,230,1,5,1,0.639678172547065,13,13
2,2,3,140,2,12,1,0.752224457286502,20,13
2,3,3,110,1,19,0,0.643387415073448,20,13
1,1,3,230,0,5,1,0.806512015897169,13,13
1,3,3,230,2,19,1,1.00674286510184,20,13
1,2,3,200,1,12,1,0.737197673988703,13,13
1,2,3,230,1,12,1,0.909679676968153,6,13
2,1,3,170,1,5,1,1.52443830296215,20,13
2,3,3,80,2,19,0,1.78253111679987,6,13
1,1,3,110,1,5,0,0.774901229990064,6,13
2,2,3,200,0,12,1,1.63616390343122,13,13
1,1,3,110,1,5,1,0.787059571297505,20,13
1,3,3,170,2,19,1,0.681316753702049,6,13
1,2,3,170,1,12,1,0.709961369631856,20,13
2,2,3,200,1,12,1,0.340532149253704,20,13
1,1,3,80,0,5,0,0.621473331191737,20,13
2,3,3,170,2,19,1,0.343885152287839,13,13
1,3,3,80,2,19,0,0.516421086862465,20,13
2,1,3,80,1,5,0,0.393296450492926,20,13
1,3,3,170,0,19,1,0.746464678883058,20,13
1,3,3,230,2,19,1,0.703453033793267,13,13
2,1,3,140,1,5,0,0.740701193764835,20,13
2,1,3,110,2,5,0,0.451441069157227,20,13
2,3,3,110,2,19,0,0.43183968298581,13,13
1,1,3,110,1,5,0,0.598750247092539,20,13
2,3,3,110,1,19,0,1.51926086622188,20,13
1,3,3,140,1,19,1,0.695807108240842,6,13
1,1,3,80,1,5,0,0.920667786154809,20,13
2,2,3,170,1,12,1,0.463150890280303,20,13
2,1,3,230,1,5,1,0.350047910143985,13,13
2,3,3,230,1,19,1,0.853885638953216,6,13
2,1,3,110,2,5,0,0.724571278929943,20,13
2,3,3,140,1,19,0,1.19495080347588,6,13
1,1,3,200,1,5,1,0.821485205944555,20,13
1,3,3,50,0,19,0,0.532514092425117,13,13
2,1,3,170,0,5,1,0.961379673210104,6,13
2,3,3,230,2,19,1,0.533576397452634,20,13
2,2,3,170,1,12,0,0.342278892290778,13,13
2,2,3,200,0,12,1,0.651975688644598,20,13
2,1,3,110,1,5,0,0.79085003075852,6,13
1,3,3,80,0,19,0,0.955373153818073,13,13
2,2,3,200,1,12,1,0.581877767221158,13,13
2,1,3,110,1,5,0,0.684707301335948,13,13
2,2,3,50,1,12,0,1.05928108296575,6,13
1,2,3,50,2,12,0,1.21772704850264,6,13
2,1,3,170,0,5,0,1.07943391272784,6,13
1,3,3,200,2,19,1,0.589558756202678,6,13
2,3,3,230,2,19,1,0.589885398354454,6,13
1,3,3,80,2,19,0,0.614322782326781,13,13
1,1,3,140,1,5,0,1.06117863221152,13,13
1,1,3,230,0,5,1,0.647842248909001,13,13
2,3,3,110,1,19,1,0.442293479925866,13,13
2,3,3,230,2,19,1,0.709276638392112,6,13
2,2,3,80,1,12,0,0.53785309462728,20,13
2,2,3,140,1,12,1,0.630578293186772,6,13
2,2,3,230,1,12,1,0.83715425113769,20,13
1,3,3,140,0,19,1,0.851714172396896,20,13
2,2,3,110,1,12,0,0.854280092205954,13,13
2,1,3,170,2,5,0,1.10093408873399,6,13
1,2,3,110,1,12,1,0.791434165630562,13,13
1,1,3,50,1,5,0,0.606260482769358,6,13
2,1,3,50,2,5,0,0.607171665800706,20,13
1,3,3,80,2,19,0,0.449554188937327,20,13
2,2,3,50,1,12,0,0.390366437915873,13,13
2,2,3,170,2,12,0,0.707000026657624,13,13
2,3,3,50,1,19,0,0.47748986343322,13,13
2,1,3,140,1,5,0,0.832357226490785,20,13
2,2,3,80,0,12,0,0.583005296919509,13,13
1,2,3,140,2,12,1,0.485585880574945,6,13
2,3,3,110,1,19,0,0.872120107722367,13,13
1,2,3,140,0,12,1,0.7272291899626,6,13
1,1,3,80,1,5,0,1.02603189464207,20,13
2,1,3,80,0,5,0,0.554799310330054,20,13
2,3,3,110,2,19,1,0.583144159683798,13,13
1,2,3,200,1,12,1,0.422478115473496,6,13
1,1,3,80,2,5,0,0.663400415920478,6,13
2,3,3,170,1,19,1,0.523797576246579,13,13
1,2,3,170,1,12,1,0.696415577367588,20,13
1,2,3,80,1,12,0,1.53901391197542,13,13
2,1,3,140,1,5,0,1.48149981476672,13,13
2,2,3,200,0,12,1,0.50985308642521,13,13
1,2,3,140,2,12,1,1.0064691357602,6,13
2,2,3,200,0,12,1,0.620965529862588,6,13
2,3,3,170,2,19,1,1.08125005331385,13,13
1,1,3,200,1,5,1,0.783950170196476,13,13
2,3,3,140,0,19,1,0.626392741383825,6,13
2,1,3,230,1,5,1,0.213247381787369,13,13
1,1,3,170,1,5,1,0.394519061597748,20,13
1,3,3,230,2,19,1,0.342990687071506,20,13
1,2,3,80,1,12,0,0.667853016704612,13,13
2,3,3,170,1,19,1,0.266274795971185,20,13
1,3,3,230,2,19,1,0.540691582136787,13,13
2,3,3,230,2,19,1,0.597104209444296,13,13
1,1,3,80,1,5,0,1.25192545693244,6,13
2,1,3,230,1,5,1,0.583222970635688,6,13
1,2,3,170,2,12,1,0.85575904567304,13,13
2,3,3,110,2,19,0,0.724104383056329,20,13
2,3,3,200,1,19,1,0.536452384452787,13,13
2,3,3,50,2,19,0,1.07082113949218,6,13
1,3,3,50,0,19,0,1.70716676361189,20,13
2,2,3,140,1,12,0,0.971375201977935,6,13
1,2,3,140,2,12,0,1.09785492782066,13,13
1,1,3,110,1,5,0,0.773443768710422,20,13
1,3,3,140,1,19,0,0.747875028024282,13,13
1,3,3,140,2,19,1,0.546224092971897,20,13
2,1,3,230,1,5,1,0.897059932194679,6,13
1,3,3,140,1,19,1,0.815926454868531,13,13
1,2,3,50,2,12,0,0.632494191808291,20,13
2,1,3,170,1,5,1,0.587288636859739,20,13
1,1,3,140,0,5,1,1.78066724002565,20,13
1,1,3,200,0,5,1,0.433040576343046,6,13
1,3,3,200,0,19,1,0.589623413212394,13,13
1,2,3,50,0,12,0,0.531539154624625,13,13
1,1,3,140,1,5,1,0.183429954820895,6,13
2,3,3,50,2,19,0,0.431304295567315,13,13
2,1,3,110,0,5,0,0.600777031415419,13,13
1,3,3,230,1,19,1,0.275243842532291,6,13
1,3,3,200,1,19,1,0.4298023010615,6,13
2,3,3,50,1,19,0,0.585219428307028,6,13
2,2,3,170,2,12,0,0.413770922476033,6,13
1,3,3,140,1,19,0,0.406328494142144,20,13
1,1,3,110,0,5,0,0.421397844527746,6,13
2,2,3,110,0,12,0,1.46414954819375,20,13
1,3,3,110,1,19,1,0.509078939112442,13,13
2,1,3,50,0,5,0,0.423982369346049,6,13
1,2,3,80,1,12,0,0.276806358764588,20,13
1,2,3,110,2,12,0,0.34750989596796,6,13
2,1,3,50,2,5,0,0.296473672608045,20,13
2,3,3,230,1,19,1,0.213520870527645,13,13
1,3,3,110,1,19,1,1.02014437738399,6,13
1,3,3,80,2,19,0,0.614845771417095,13,13
2,3,3,230,0,19,1,0.300104472597013,20,13
1,2,3,170,2,12,1,0.554842223278683,20,13
1,2,3,50,2,12,0,0.31343818881578,6,13
2,1,3,110,0,5,0,0.302510755493131,13,13
2,3,3,200,2,19,1,0.112931317069524,13,13
1,2,3,50,2,12,0,0.316308390178165,6,13
1,2,3,200,2,12,1,0.408978995503276,20,13
1,3,3,50,2,19,0,0.377491659033694,6,13
1,2,3,230,1,12,1,1.43617876515782,20,13
2,1,3,200,2,5,1,0.217263898304736,6,13
1,2,3,230,1,12,1,0.190066822735389,13,13
2,3,3,110,0,19,0,0.266770683927462,6,13
2,3,3,50,1,19,0,0.285409635889664,20,13
2,2,3,230,1,12,1,0.306186235322457,13,13
1,1,3,140,0,5,0,0.233206650285865,13,13
2,1,3,200,1,5,1,1.13216462796117,13,13
1,3,3,170,0,19,1,0.246404499937853,13,13
1,2,3,80,1,12,1,0.373925188992871,13,13
2,1,3,200,0,5,1,0.351881392600262,13,13
1,1,3,230,0,5,1,0.278799151072235,6,13
2,1,3,110,2,5,0,0.455762656696606,13,13
1,1,3,200,1,5,1,0.212636183374343,20,13
1,2,3,200,1,12,1,0.199426048173336,6,13
1,2,3,80,0,12,0,0.356357252465386,6,13
1,1,3,50,1,5,0,0.29946249265231,6,13
1,2,3,230,0,12,1,0.212916965248951,20,13
1,1,3,170,2,5,1,0.703922489781689,13,13
2,1,3,50,2,5,0,0.262690833687884,6,13
2,1,3,80,1,5,0,0.385741722942839,20,13
2,1,3,200,1,5,1,0.228772139478679,6,13
2,1,3,140,1,5,0,0.70268795402626,13,13
1,1,3,50,0,5,0,0.72960607852292,13,13
2,3,3,80,0,19,0,0.376129843063609,6,13
1,2,3,110,1,12,0,0.584897248498237,13,13
1,2,3,50,0,12,0,0.571637230523265,13,13
2,2,3,80,1,12,0,0.902882096965186,13,13
2,2,3,80,1,12,0,0.338963230849913,6,13
1,2,3,200,2,12,1,0.286532094231006,13,13
2,3,3,80,1,19,0,0.261134245944049,13,13
1,1,3,50,0,5,0,0.139957267159843,13,13
