motion,mIntv,soa,i1,i2,i3,i4,i5,i6,resp,rt,sub,mi
2,2,140,5,5,14,23,23,14,1,0.180832110796473,10,14
1,1,110,14,23,14,5,23,5,1,0.424761005095206,10,14
2,3,140,5,14,14,23,5,23,1,0.0964851566095604,10,14
1,2,200,14,5,23,23,5,14,1,0.000198902271222323,10,14
2,2,110,14,23,5,5,23,14,0,0.884376406364026,10,14
2,3,170,14,5,14,5,23,23,0,0.0882294732437003,10,14
1,3,50,14,5,14,23,5,23,0,0.216215344131342,10,14
1,3,200,5,14,14,23,5,23,1,0.0681114359176718,10,14
1,3,140,5,14,5,23,14,23,1,0.514008035970619,10,14
1,1,80,5,23,14,14,23,5,0,0.147952539060498,10,14
1,2,110,23,5,5,14,23,14,0,0.161852492456092,10,14
1,3,200,5,5,14,14,23,23,1,0.193766971933655,10,14
2,2,80,5,23,5,14,23,14,0,0.671663427609019,10,14
1,3,80,5,14,5,14,23,23,0,0.133581082991441,10,14
2,3,110,14,23,14,5,5,23,0,0.169502515753265,10,14
1,1,230,14,14,23,23,5,5,0,0.639419873376028,10,14
1,2,140,23,5,14,23,5,14,1,0.0133197966933949,10,14
1,1,110,23,14,23,14,5,5,0,0.703242618910735,10,14
2,3,80,5,14,23,5,14,23,0,0.0931331679312279,10,14
2,3,80,5,14,5,23,14,23,0,0.113132656639209,10,14
2,3,80,14,5,23,5,14,23,0,0.0249988361028954,10,14
2,1,50,14,5,14,23,23,5,0,0.046933543853811,10,14
2,1,50,23,14,5,23,14,5,0,0.000192556501133367,10,14
2,3,80,5,14,14,5,23,23,0,0.000200989466975443,10,14
2,3,110,23,14,5,5,14,23,0,2.06267368009139,10,14
2,3,170,5,14,14,5,23,23,1,0.292570514720865,10,14
2,1,50,14,23,5,23,14,5,0,0.198446739144856,10,14
1,2,140,5,23,14,23,5,14,0,0.476387476883247,10,14
2,3,170,5,14,14,5,23,23,1,0.316301619517617,10,14
1,3,200,23,14,5,5,14,23,1,0.000200372916879132,10,14
1,3,230,14,23,5,5,14,23,1,0.228102052598842,10,14
1,3,200,23,14,5,5,14,23,0,0.194017711022752,10,14
2,3,140,5,14,23,5,14,23,0,0.21795550743991,10,14
1,3,50,5,5,23,14,14,23,0,0.0278555390250403,10,14
2,2,140,23,14,5,23,5,14,0,0.0318234462611144,10,14
2,3,140,14,14,5,5,23,23,0,0.000201007496798411,10,14
2,3,80,14,5,5,14,23,23,0,0.000191272309166379,10,14
1,3,170,14,5,5,14,23,23,0,1.4395699553279,10,14
2,2,170,23,5,23,5,14,14,0,0.209438646037597,10,14
1,1,140,5,23,14,23,14,5,0,0.000202363880816847,10,14
1,1,80,14,5,14,23,23,5,0,0.033239494136069,10,14
2,1,230,5,23,23,14,14,5,0,0.163191341489437,10,14
2,3,50,14,23,5,5,14,23,0,0.0610853521066019,10,14
2,3,200,14,14,23,5,5,23,0,0.000200959388166666,10,14
1,2,230,23,5,23,14,5,14,1,0.042825316922972,11,14
2,1,230,23,23,5,14,14,5,1,0.276217196733342,11,14
2,1,80,23,14,5,14,23,5,0,0.306196589532192,11,14
1,2,80,5,5,23,23,14,14,1,0.44606023367669,11,14
2,2,80,5,23,23,5,14,14,0,0.329986297947471,11,14
2,2,230,23,5,14,23,5,14,1,0.185829644673504,11,14
1,3,50,5,14,14,23,5,23,0,0.383796237656497,11,14
1,3,170,14,5,14,5,23,23,1,0.191725228185533,11,14
2,2,110,14,23,5,5,23,14,0,0.367633897229098,11,14
2,1,80,14,14,5,23,23,5,0,0.371534307749243,11,14
1,3,80,5,23,14,5,14,23,0,0.533439764811192,11,14
1,2,170,23,14,23,5,5,14,1,0.293384571661591,11,14
1,1,110,14,5,23,14,23,5,1,0.391225506376941,11,14
1,2,80,5,14,23,5,23,14,1,0.485188012215076,11,14
2,3,230,14,5,14,23,5,23,1,0.249088918964844,11,14
2,3,50,5,14,23,14,5,23,0,0.319043936178787,11,14
2,3,110,14,5,5,23,14,23,0,0.34493601298891,11,14
1,2,80,5,5,23,14,23,14,1,0.312832510782755,11,14
2,2,50,23,23,5,14,5,14,0,0.266717983191484,11,14
1,3,230,23,5,14,14,5,23,1,0.170627879284439,11,14
2,3,110,14,23,14,5,5,23,0,0.226545826371876,11,14
2,2,110,5,23,23,14,5,14,1,0.346485911490163,11,14
2,1,50,23,14,14,23,5,5,0,0.242381116069737,11,14
2,2,80,5,23,5,23,14,14,0,0.266330467216903,11,14
1,2,170,23,23,14,5,5,14,1,0.208215834340081,11,14
2,2,200,14,5,23,5,23,14,1,0.384204099187627,11,14
1,1,140,14,23,5,14,23,5,0,0.250057957018726,11,14
2,2,170,23,14,5,5,23,14,1,0.373995013607782,11,14
1,2,230,5,23,5,14,23,14,1,0.237957387100323,11,14
2,3,110,23,5,14,14,5,23,1,0.385817689966643,11,14
1,3,110,14,5,5,23,14,23,1,0.473704470598022,11,14
2,1,170,23,23,5,14,14,5,1,0.293575714647886,11,14
2,3,80,5,23,5,14,14,23,0,0.301563329863711,11,14
2,3,230,14,14,5,23,5,23,1,0.273459581061616,11,14
2,1,110,23,23,14,5,14,5,0,0.377328713861061,11,14
1,1,110,23,5,23,14,14,5,0,0.367278943173005,11,14
2,2,170,23,14,5,5,23,14,1,0.241178237920394,11,14
2,3,140,14,14,5,5,23,23,1,0.459103399945889,11,14
2,1,170,14,14,23,5,23,5,1,0.205043918133015,11,14
2,3,170,14,23,14,5,5,23,1,0.214919339559856,11,14
2,3,50,14,5,14,5,23,23,0,0.422845262481133,11,14
1,1,170,14,5,23,14,23,5,1,0.244766599003924,11,14
1,1,50,23,14,23,5,14,5,0,0.274484494962962,11,14
1,3,140,14,5,23,14,5,23,1,0.258396192526561,11,14
1,1,230,23,23,14,5,14,5,1,0.28032424475532,11,14
2,1,230,23,23,14,5,14,5,1,0.30825216161611,11,14
2,2,170,5,14,5,23,23,14,1,0.284155212706537,11,14
1,3,170,14,23,5,14,5,23,1,0.260028231161414,11,14
2,2,170,23,5,5,23,14,14,1,0.341970683148247,11,14
1,2,110,23,14,23,5,5,14,0,0.241885412251577,11,14
1,1,110,5,14,23,23,14,5,0,0.367788989649853,11,14
1,1,230,23,14,5,23,14,5,1,0.255734175414545,11,14
1,2,80,5,23,23,14,5,14,0,0.519644327141577,11,14
1,3,230,23,5,14,14,5,23,1,0.231504882642184,11,14
1,1,200,23,14,23,14,5,5,1,0.527457469812362,11,14
1,3,230,14,23,5,14,5,23,1,0.353353609709302,11,14
2,3,110,5,14,5,23,14,23,0,0.43130274732539,11,14
1,2,80,5,14,23,23,5,14,0,0.565205750302994,11,14
2,1,110,23,14,5,14,23,5,1,0.309091487331898,11,14
2,2,110,23,5,5,23,14,14,1,0.311022619207506,11,14
2,1,110,14,5,23,23,14,5,0,0.398937609963468,11,14
2,2,230,14,23,5,5,23,14,1,0.218824264287832,11,14
1,1,110,5,23,14,14,23,5,0,0.366778836410958,11,14
2,1,50,5,14,14,23,23,5,0,0.694679944674135,11,14
1,2,140,14,5,5,23,23,14,0,0.570535140825086,11,14
1,3,200,14,5,5,14,23,23,1,0.17443554532656,11,14
2,2,170,23,5,14,23,5,14,1,0.190367020055419,11,14
1,1,110,14,23,23,14,5,5,0,0.378284741585958,11,14
2,3,50,5,14,23,14,5,23,0,0.31017606050591,11,14
2,3,200,14,14,5,5,23,23,1,0.0761064104299294,11,14
2,3,170,14,23,5,14,5,23,1,0.302048832338187,11,14
1,1,200,23,5,14,23,14,5,1,0.231941354271839,11,14
2,2,200,23,14,23,5,5,14,1,0.203824384603649,11,14
2,2,170,23,5,23,14,5,14,1,0.345769573381403,11,14
2,3,230,14,14,23,5,5,23,1,0.363652074403944,11,14
1,1,230,23,14,14,5,23,5,1,0.27156131787342,11,14
1,3,170,23,14,5,5,14,23,1,0.317577185312985,11,14
2,3,200,14,23,14,5,5,23,1,0.399383200259763,11,14
2,1,50,5,23,14,14,23,5,0,0.407365570456022,11,14
1,2,50,5,5,14,23,23,14,0,0.229260188571061,11,14
2,3,230,23,14,5,14,5,23,1,0.149168800475309,11,14
1,2,230,5,5,23,23,14,14,1,0.17908908436948,11,14
2,2,170,5,23,5,23,14,14,1,0.198979019871331,11,14
1,2,80,5,14,23,5,23,14,0,0.332898888736963,11,14
1,2,140,23,14,23,5,5,14,1,0.0478063728369307,11,14
2,1,140,23,14,5,23,14,5,1,0.181983879941981,11,14
2,2,200,5,14,5,23,23,14,1,0.217639876093017,11,14
1,1,50,5,23,23,14,14,5,0,0.319603696189006,11,14
2,3,170,5,23,14,14,5,23,1,0.23345897354011,11,14
1,1,230,23,23,14,14,5,5,1,0.0753734379832167,11,14
2,3,110,5,14,14,23,5,23,1,0.387351678917184,11,14
2,1,170,23,23,5,14,14,5,1,0.0592579901131103,11,14
1,3,80,14,5,23,14,5,23,0,0.24512935745588,11,14
1,2,200,5,23,14,5,23,14,1,0.143087328004185,11,14
2,2,140,5,23,14,23,5,14,1,0.295002941304119,11,14
1,2,50,5,23,23,5,14,14,0,0.276887676867773,11,14
2,3,110,14,5,14,5,23,23,1,0.204818270402029,11,14
2,3,80,5,14,23,14,5,23,0,0.740732241625665,11,14
2,3,80,14,14,5,23,5,23,1,0.58462912136747,11,14
1,2,50,5,23,5,14,23,14,0,0.20251526744687,11,14
1,1,80,5,23,14,14,23,5,0,0.318493448212394,11,14
1,1,50,23,14,23,14,5,5,0,0.220372210940695,11,14
2,3,200,5,23,14,14,5,23,1,0.176262119362946,11,14
2,1,110,14,23,23,5,14,5,0,0.286218661378371,11,14
2,1,230,14,23,5,23,14,5,1,0.0341730410145829,11,14
1,2,80,5,14,23,5,23,14,0,0.162072624472785,11,14
1,2,80,5,14,5,23,23,14,0,0.207950836833334,11,14
1,3,200,23,14,5,14,5,23,1,0.0158539270050824,11,14
1,3,110,14,5,23,14,5,23,1,0.0737755732989172,11,14
1,3,200,5,5,23,14,14,23,1,0.125706266073394,11,14
1,1,140,14,23,14,5,23,5,1,0.117608339714934,11,14
2,3,200,5,5,14,23,14,23,1,0.0775314506463474,11,14
2,1,80,23,23,5,14,14,5,0,0.0634630817512516,11,14
1,3,230,14,5,14,5,23,23,1,0.000189564059837721,11,14
1,1,200,23,14,5,14,23,5,1,0.000167008009157144,11,14
2,2,80,5,5,23,14,23,14,0,0.129206264566164,11,14
2,1,80,23,5,14,23,14,5,0,0.115124557516538,11,14
2,1,200,5,14,23,14,23,5,1,0.000169245584402233,11,14
2,2,170,5,5,23,23,14,14,1,0.016987004695693,11,14
1,1,140,23,14,14,5,23,5,1,0.246901694714325,11,14
1,2,230,5,23,14,23,5,14,1,0.000182084477273747,11,14
2,1,200,5,23,14,14,23,5,1,0.106764156924328,11,14
2,3,230,14,5,23,5,14,23,1,0.0706488564028405,11,14
2,1,140,5,23,23,14,14,5,0,0.118604066112312,11,14
1,3,80,14,14,5,23,5,23,0,0.150546641394612,11,14
2,3,140,14,14,23,5,5,23,1,0.328477785296855,11,14
1,2,110,5,23,5,23,14,14,1,0.138237181396107,11,14
1,2,50,14,23,5,23,5,14,0,0.158198667690158,11,14
1,1,110,23,14,5,14,23,5,0,0.268114235877874,11,14
1,2,200,5,5,23,23,14,14,1,0.000211272010346875,11,14
1,1,230,5,14,23,23,14,5,1,0.000169125269167125,11,14
2,1,110,14,23,5,23,14,5,1,0.471851548092673,11,14
1,1,110,23,14,14,23,5,5,0,0.687783067915007,11,14
2,1,200,14,5,14,23,23,5,1,0.0676534608501242,11,14
2,2,230,5,14,23,5,23,14,1,0.195590430215816,11,14
1,2,230,14,5,23,23,5,14,1,0.107484888954787,11,14
2,2,140,14,5,23,5,23,14,0,0.491427494314848,11,14
1,1,200,14,23,23,14,5,5,1,0.203286022762768,11,14
2,3,110,23,14,5,5,14,23,0,0.309260940426611,11,14
2,1,80,23,14,14,23,5,5,0,0.263144067008398,11,14
2,2,140,5,23,14,5,23,14,0,0.623072486123419,11,14
2,3,170,14,14,23,5,5,23,1,0.368933982943418,11,14
2,1,50,14,23,14,23,5,5,0,0.206866110282135,11,14
1,3,140,23,14,5,5,14,23,1,0.296850330065354,11,14
1,1,170,14,23,5,23,14,5,1,0.118676579295425,11,14
1,2,110,23,14,23,5,5,14,1,0.456705508200685,11,14
2,3,80,14,14,23,5,5,23,0,0.162536349831498,11,14
1,1,170,14,23,5,23,14,5,1,0.0984268507309025,11,14
1,3,140,14,23,14,5,5,23,0,0.406363020112622,11,14
2,1,140,23,23,14,14,5,5,0,0.690246279002167,11,14
1,1,80,14,5,23,23,14,5,0,0.242189500917448,11,14
2,3,170,5,23,14,14,5,23,1,0.130166605013073,11,14
1,2,200,23,5,23,5,14,14,1,0.254038381375722,11,14
1,2,50,5,23,5,23,14,14,0,0.277908428455703,11,14
2,3,140,23,14,5,14,5,23,1,0.253820384663413,11,14
2,2,230,5,23,5,14,23,14,1,0.201781852898421,11,14
1,1,80,14,5,23,14,23,5,0,0.293680988252163,11,14
1,3,50,5,14,5,23,14,23,0,0.1055800303875,11,14
2,1,200,14,23,14,5,23,5,1,0.0994911384768784,11,14
1,3,50,5,5,14,14,23,23,0,0.385424074833281,11,14
2,3,80,5,14,23,5,14,23,0,0.237355194651172,11,14
2,2,230,14,5,5,23,23,14,1,0.181289234751603,11,14
1,3,200,5,14,5,14,23,23,1,0.155192189587979,11,14
2,3,200,23,5,14,14,5,23,1,0.255082134099212,11,14
1,1,80,5,23,14,14,23,5,0,0.124999203020707,11,14
2,1,170,23,5,14,14,23,5,1,0.0109245515050134,11,14
2,1,230,23,23,14,14,5,5,1,0.000200833062990569,11,14
2,3,140,14,5,14,5,23,23,1,0.208774646991515,11,14
2,3,140,5,5,23,14,14,23,1,0.000204039039090276,11,14
2,1,230,14,14,23,5,23,5,1,0.115427070268197,11,14
2,1,50,14,14,23,23,5,5,0,0.135378749197116,11,14
2,1,110,23,14,23,5,14,5,0,0.639222180121578,11,14
2,3,230,14,5,5,14,23,23,1,0.000201061644474976,11,14
1,2,80,23,14,5,5,23,14,0,0.451160629163496,11,14
2,3,140,5,5,14,23,14,23,1,0.0910174162709154,11,14
1,3,110,14,23,14,5,5,23,0,0.340895511355484,11,14
2,1,170,23,5,14,14,23,5,1,0.114902091692784,11,14
1,2,170,5,23,23,14,5,14,1,0.126758063779562,11,14
2,1,140,23,14,23,14,5,5,1,0.484677403350361,11,14
1,2,140,23,14,5,5,23,14,1,0.206584740080871,11,14
2,3,170,14,5,23,5,14,23,1,0.212456062305137,11,14
2,3,50,23,14,14,5,5,23,0,0.16043343108322,11,14
2,1,80,23,14,23,5,14,5,0,0.348350072934409,11,14
2,2,80,5,23,23,14,5,14,0,0.620250017294893,11,14
2,3,230,14,14,5,23,5,23,1,0.0921346866962267,11,14
1,2,230,23,14,5,5,23,14,1,0.046041888082982,11,14
2,1,230,5,14,23,14,23,5,1,0.0739892332494492,11,14
1,3,80,14,5,23,14,5,23,0,0.283946250434383,11,14
2,1,80,23,14,5,14,23,5,0,0.281825572557864,11,14
2,1,110,23,14,5,14,23,5,0,0.251723595138174,11,14
2,3,50,5,5,14,23,14,23,0,0.225670627507498,11,14
2,1,80,14,23,23,5,14,5,0,0.337577907106606,11,14
1,1,200,14,23,5,23,14,5,1,0.177509706612909,11,14
2,3,200,14,23,14,5,5,23,1,0.0113720876397565,11,14
1,1,110,5,23,23,14,14,5,0,0.369345760205761,11,14
1,1,140,14,23,14,23,5,5,1,0.247240128723206,11,14
2,2,80,5,14,5,23,23,14,1,0.471116407279624,11,14
2,3,50,14,5,23,14,5,23,0,0.213038826477714,11,14
2,3,110,5,5,14,23,14,23,1,0.214997648145072,11,14
1,1,170,14,23,5,23,14,5,1,0.138902645077906,11,14
1,1,200,14,23,14,23,5,5,1,0.0528233410004759,11,14
1,2,80,23,5,5,14,23,14,0,0.202791594114387,11,14
2,1,110,23,14,23,14,5,5,0,0.246665063677938,11,14
1,2,110,5,23,5,14,23,14,1,0.128536704723956,11,14
1,3,50,5,5,23,14,14,23,0,0.560488825736684,11,14
1,3,110,23,14,14,5,5,23,1,0.330393687312608,11,14
2,3,200,5,23,14,14,5,23,1,0.352253608216415,11,14
2,2,50,23,5,23,14,5,14,0,0.2262048330158,11,14
1,3,80,5,23,14,14,5,23,1,0.244087448314531,11,14
2,3,140,14,14,5,5,23,23,1,0.269994718881208,11,14
2,2,50,23,14,5,23,5,14,0,0.859844823396998,11,14
1,3,140,5,14,5,23,14,23,1,0.0417592577578034,11,14
1,1,50,23,14,5,23,14,5,0,0.121662275749259,11,14
2,1,170,23,14,14,5,23,5,1,0.0195822889800183,11,14
1,1,80,14,23,23,14,5,5,0,0.675533324305434,11,14
2,2,110,23,14,5,23,5,14,1,0.0914258251723368,11,14
2,3,50,14,23,14,5,5,23,0,0.615340470059891,11,14
2,1,140,14,23,23,14,5,5,1,0.0972906482638791,11,14
2,2,110,5,14,5,23,23,14,1,0.0992086765618296,11,14
1,1,80,23,5,14,23,14,5,0,0.17307425152103,11,14
2,3,140,5,14,5,14,23,23,1,0.0650244868447771,11,14
2,2,200,23,23,14,5,5,14,1,0.0749294476845535,11,14
1,3,200,14,23,14,5,5,23,1,0.206865550906514,11,14
1,1,200,5,14,14,23,23,5,1,0.228787058847956,11,14
1,1,230,23,5,14,23,14,5,1,0.0706709282676456,11,14
1,1,170,14,5,14,23,23,5,1,0.0545816935191397,11,14
2,3,140,23,14,5,5,14,23,1,0.116504311212339,11,14
2,1,50,14,14,23,23,5,5,0,0.208415897504892,11,14
2,3,200,23,14,5,14,5,23,1,0.288324762033881,11,14
1,3,110,5,23,14,14,5,23,0,1.07222175305651,11,14
1,1,140,23,5,14,23,14,5,1,0.310152692443808,11,14
1,2,50,23,5,23,5,14,14,0,0.232086876887479,11,14
2,1,110,14,23,14,23,5,5,1,0.695980081509333,11,14
2,3,170,14,5,23,14,5,23,1,0.0118644621834392,11,14
1,1,110,14,23,5,14,23,5,1,0.281828838662477,11,14
1,2,50,5,23,5,14,23,14,0,0.275743513630005,11,14
2,1,140,14,23,14,23,5,5,1,0.129625479312381,11,14
1,2,170,14,23,5,5,23,14,1,0.191602872146177,11,14
1,2,230,23,23,14,5,5,14,1,0.259454230763367,11,14
1,3,80,23,14,5,5,14,23,0,0.293415497508249,11,14
2,2,200,23,5,14,23,5,14,1,0.125308765273076,11,14
1,1,200,5,23,23,14,14,5,1,0.287275084585417,11,14
2,2,230,23,5,14,23,5,14,1,0.285202833038056,11,14
2,2,110,23,5,14,23,5,14,0,0.423076501101605,11,14
2,1,50,23,14,23,5,14,5,0,0.184972568822559,11,14
2,1,80,14,23,23,5,14,5,0,0.150909727672115,11,14
1,2,200,23,5,23,5,14,14,1,0.0467789476824692,11,14
1,1,230,14,14,23,23,5,5,1,0.0107714290061267,11,14
1,1,50,14,5,23,14,23,5,0,0.180692741458188,11,14
2,3,50,23,14,14,5,5,23,0,0.150577239430277,11,14
2,2,110,14,23,5,23,5,14,0,0.274498197017238,11,14
2,1,110,14,23,5,23,14,5,0,0.21037906195852,11,14
1,3,230,14,23,5,14,5,23,1,0.000176096611539833,11,14
1,3,230,5,5,14,23,14,23,1,0.000174941727891564,11,14
1,3,170,14,5,5,23,14,23,1,0.0906468113244046,11,14
1,2,110,5,5,14,23,23,14,1,0.758574418432545,11,14
2,3,140,5,14,5,23,14,23,1,0.284476660512155,11,14
1,3,110,14,5,5,14,23,23,1,0.338343378287391,11,14
1,1,140,14,23,23,5,14,5,1,0.134326584564405,11,14
1,3,50,23,5,14,14,5,23,0,0.214240465560579,11,14
1,3,230,23,5,14,5,14,23,1,0.0381134058116004,11,14
1,3,170,23,14,5,14,5,23,1,0.182038634011406,11,14
2,1,50,23,14,23,14,5,5,0,0.165938969337731,11,14
2,1,200,14,5,23,23,14,5,1,0.00184832408558577,11,14
1,3,230,5,14,14,5,23,23,1,0.315800845099147,11,14
1,2,200,14,5,23,5,23,14,1,0.111694410617929,11,14
1,3,140,5,23,14,14,5,23,1,0.26766449828574,11,14
1,2,140,23,5,23,14,5,14,1,0.119501941328053,11,14
1,2,200,14,5,5,23,23,14,1,0.105461490806192,11,14
2,3,50,5,23,14,5,14,23,0,0.299384713012842,11,14
1,1,140,23,23,5,14,14,5,1,0.165286831776029,11,14
2,2,110,14,5,23,23,5,14,0,0.347209509636741,11,14
2,2,170,23,23,5,14,5,14,1,0.0791186358110281,11,14
1,2,80,23,5,23,14,5,14,0,0.171066759896348,11,14
1,1,50,5,23,14,14,23,5,0,0.122946830873843,11,14
1,1,110,14,5,23,14,23,5,0,0.460901297730743,11,14
2,3,50,14,14,5,23,5,23,0,0.286820423760219,11,14
1,3,110,5,14,14,23,5,23,1,0.616667854628759,11,14
1,2,50,5,14,23,23,5,14,0,0.232615118569811,11,14
1,1,50,14,5,14,23,23,5,0,0.24654883085168,11,14
2,2,50,5,23,23,14,5,14,0,0.128453800702118,11,14
2,2,170,23,14,5,23,5,14,1,0.152389091890655,11,14
2,1,230,23,23,14,5,14,5,1,0.258322728972416,11,14
1,3,200,5,14,5,23,14,23,1,0.12621557872626,11,14
1,3,140,5,5,14,14,23,23,1,0.104117655369919,11,14
2,2,110,5,5,14,23,23,14,1,0.114059460771387,11,14
1,2,200,5,23,5,14,23,14,1,0.000177831912878901,11,14
1,3,170,14,5,5,14,23,23,1,0.00591412761423271,11,14
1,3,140,5,14,23,14,5,23,0,0.43583955730719,11,14
2,1,80,5,14,23,23,14,5,0,0.217736292688642,11,14
1,2,170,23,23,14,5,5,14,1,0.0176996376103489,11,14
2,1,170,14,23,5,14,23,5,1,0.267572006443515,11,14
1,3,170,23,5,14,5,14,23,1,0.103535119764274,11,14
2,2,200,23,5,23,5,14,14,1,0.033398069193936,11,14
1,2,110,23,14,5,5,23,14,1,0.183275472561945,11,14
1,1,170,23,14,14,5,23,5,1,0.163150355627295,11,14
2,2,50,14,5,5,23,23,14,0,0.0650869520759443,11,14
2,2,50,23,23,5,14,5,14,0,0.140982670942321,11,14
1,1,170,5,23,14,14,23,5,1,0.0729093156405725,11,14
2,3,200,5,23,14,5,14,23,1,0.0468150343658635,11,14
1,3,230,14,5,23,14,5,23,1,0.0227581931103487,11,14
1,1,200,5,14,23,14,23,5,1,0.0407042450387962,11,14
2,3,170,23,5,14,14,5,23,1,0.00855345933814533,11,14
1,3,200,14,23,14,5,5,23,1,0.0365122539369622,11,14
2,2,110,14,23,5,23,5,14,0,0.242418180176173,11,14
1,3,170,23,5,14,5,14,23,1,0.166400448113563,11,14
1,2,140,14,23,5,23,5,14,1,0.486244573767181,11,14
1,1,50,5,14,14,23,23,5,0,0.160190688853618,11,14
1,1,170,14,23,5,14,23,5,1,0.108110599830979,11,14
1,3,140,23,5,14,5,14,23,1,0.0960234913800377,11,14
2,2,230,14,23,5,5,23,14,1,0.000218697459786199,11,14
1,3,230,14,5,14,5,23,23,1,0.00986672079307027,11,14
1,2,170,23,5,5,23,14,14,1,0.113771898162668,11,14
2,2,140,5,5,14,23,23,14,1,0.011709237456671,11,14
1,3,50,23,5,5,14,14,23,0,0.0696297709801001,11,14
1,2,170,23,5,23,5,14,14,1,0.13964305499394,11,14
1,1,50,14,5,23,23,14,5,0,0.14944745793764,11,14
2,1,50,5,23,14,23,14,5,0,0.141385227296269,11,14
2,1,200,23,23,14,14,5,5,1,0.237290473829489,11,14
2,1,80,14,23,23,14,5,5,0,0.307168758372427,11,14
1,3,50,14,23,5,5,14,23,0,0.371094043701305,11,14
1,2,110,14,5,5,23,23,14,1,0.0850727056676988,11,14
2,2,200,23,5,14,23,5,14,1,0.0589377212309046,11,14
2,2,140,5,23,14,23,5,14,1,0.080884149108897,11,14
2,3,110,14,5,5,14,23,23,1,0.186818080939702,11,14
2,2,140,23,5,23,14,5,14,1,0.000184863383765332,11,14
1,2,50,5,23,23,5,14,14,0,0.210739673086209,11,14
1,3,200,23,14,14,5,5,23,1,0.102593173040077,11,14
1,1,80,14,23,14,23,5,5,0,0.148494966997532,11,14
2,1,200,14,14,5,23,23,5,1,0.000218026805669069,11,14
1,2,50,5,23,23,5,14,14,0,0.132298275217181,11,14
1,2,50,5,23,5,23,14,14,0,0.186222402669955,11,14
1,2,170,23,5,5,14,23,14,1,0.0202350581239443,11,14
1,1,80,5,23,14,23,14,5,0,0.264079048443818,11,14
2,1,200,14,23,5,23,14,5,1,0.0179853596200701,11,14
2,2,80,5,14,23,23,5,14,1,0.581925922917435,11,14
1,1,50,23,14,23,14,5,5,0,0.0921567856130423,11,14
2,2,200,14,5,23,5,23,14,1,0.000178616872290149,11,14
2,3,80,14,5,23,5,14,23,0,0.238032715307781,11,14
1,1,200,14,5,14,23,23,5,1,0.000176403351360932,11,14
1,1,110,14,14,23,23,5,5,0,0.179865250145667,11,14
2,1,110,5,23,14,23,14,5,0,0.173741002392489,11,14
1,3,200,14,14,5,23,5,23,1,0.000177320645889267,11,14
1,2,230,5,23,5,23,14,14,1,0.173583735580905,11,14
2,1,170,23,14,14,23,5,5,1,0.115523153028334,11,14
2,3,50,23,14,5,14,5,23,0,0.145496612080024,11,14
2,3,140,23,5,14,5,14,23,1,0.0853501300734933,11,14
1,1,230,14,14,23,5,23,5,1,0.109252191687119,11,14
2,2,50,23,23,5,5,14,14,0,0.153156129978015,11,14
1,1,230,5,23,14,14,23,5,1,0.000178358211996965,11,14
2,1,170,14,5,23,23,14,5,1,0.650987552071456,11,14
2,1,170,14,5,23,14,23,5,1,0.00289873535803054,11,14
2,3,50,14,14,5,23,5,23,0,0.200811723130755,11,14
1,1,80,23,14,5,23,14,5,1,0.406766695232363,11,14
1,1,80,14,23,14,23,5,5,0,0.138664441139554,11,14
1,2,200,23,14,5,5,23,14,1,0.124598508293275,11,14
1,2,140,5,14,5,23,23,14,1,0.820500383459148,11,14
1,3,170,14,5,5,23,14,23,1,0.0483833837060956,11,14
1,2,110,5,23,5,23,14,14,1,0.228284173164866,11,14
1,2,110,23,5,23,14,5,14,1,0.324233725812519,11,14
1,3,110,14,5,23,14,5,23,0,0.702169654585305,11,14
2,1,140,23,14,5,14,23,5,1,0.542015452403575,11,14
1,3,50,5,14,23,14,5,23,0,0.481973028974608,11,14
2,1,230,14,23,23,5,14,5,1,0.000215759166167118,11,14
1,2,110,23,5,23,5,14,14,0,0.475845430904883,11,14
2,3,230,14,5,23,14,5,23,1,0.00772575450537261,11,14
1,3,140,23,5,5,14,14,23,1,0.433647536119679,11,14
2,2,140,23,14,5,5,23,14,0,0.343500031580334,11,14
1,1,50,14,5,14,23,23,5,0,0.315466155385366,11,14
1,3,110,23,5,5,14,14,23,0,0.14537553419359,11,14
1,3,50,5,14,23,14,5,23,0,0.183257719443645,11,14
2,3,80,14,5,23,14,5,23,0,0.155207975825761,11,14
1,2,170,5,5,23,14,23,14,1,0.171136367876898,11,14
1,1,170,14,14,23,5,23,5,0,0.341032044627354,11,14
2,2,80,14,5,23,23,5,14,0,0.266963886257145,11,14
2,3,230,5,5,14,23,14,23,1,0.0969368009536993,11,14
2,1,50,14,23,5,23,14,5,0,0.202763405060978,11,14
1,2,200,14,23,5,5,23,14,1,0.228702371401596,11,14
1,1,230,23,14,14,23,5,5,1,0.0105327498895349,11,14
1,2,80,5,23,14,23,5,14,0,0.234520578640513,11,14
1,2,140,5,23,14,23,5,14,0,0.274392773048021,11,14
1,1,50,14,5,14,23,23,5,0,0.10031943579088,11,14
2,2,50,5,5,23,23,14,14,0,0.164193627162604,11,14
1,2,230,5,5,14,23,23,14,1,0.000188779114978388,11,14
1,3,200,5,23,14,14,5,23,1,0.10008451603062,11,14
1,3,50,5,14,14,5,23,23,0,0.257996297790669,11,14
2,1,140,23,5,23,14,14,5,1,0.183888443789328,11,14
1,3,50,23,14,5,14,5,23,0,0.137794508351362,11,14
1,1,80,14,23,23,5,14,5,0,0.0817155862314394,11,14
